AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Bootstrap,Processo p/ no,Thread p/ proc.,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
2672.0,3330,111,2999756.0,148520.0,148520.0,2999756.0,2263.04,4280.32,2263.04,4280.32,1.0,0,25.0,25.0,100bs-1n-30th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369794.0,100,1,30,484520,DENV_1-brazil-BVBRC_genome_sequence,12343.63,8570.1,20913.73,112.21,77.91,190.12,190.12,110.0, sdumont6166,2321424.03
3563.0,3630,121,2994196.0,148232.0,148232.0,2994196.0,2621.44,4372.48,2621.44,4372.48,1.0,0,19.0,19.0,100bs-1n-30th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369795.0,100,1,30,484520,DENV_1-brazil-BVBRC_genome_sequence,13542.54,9401.71,22944.24,112.85,78.35,191.2,191.2,120.0, sdumont6166,2776253.04
2531.0,3570,119,2994196.0,150408.0,150408.0,2994196.0,2283.52,4280.32,2283.52,4280.32,1.0,0,252.0,252.0,100bs-1n-30th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369798.0,100,1,30,484520,DENV_1-brazil-BVBRC_genome_sequence,12968.01,9294.12,22262.12,110.84,79.44,190.27,190.27,117.0, sdumont6165,2649192.28
35752.0,36360,1212,3222432.0,158756.0,158756.0,3222432.0,10229.76,5140.48,10229.76,5140.48,1.0,0,13.0,13.0,1000bs-1n-30th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369800.0,1000,1,30,484520,DENV_1-brazil-BVBRC_genome_sequence,140955.53,99167.28,240122.8,116.4,81.89,198.28,198.28,1211.0, sdumont6165,291028833.6
32269.0,33180,1106,3222440.0,156632.0,156632.0,3222440.0,9318.4,5120.0,9318.4,5120.0,1.0,0,27.0,27.0,1000bs-1n-30th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369815.0,1000,1,30,484520,DENV_1-brazil-BVBRC_genome_sequence,126453.14,90384.54,216837.68,114.54,81.87,196.41,196.41,1104.0, sdumont6165,239822474.08
3205.0,4176,116,3622420.0,150396.0,150396.0,3622420.0,2263.04,4280.32,2263.04,4280.32,1.0,0,22.0,22.0,100bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369819.0,100,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,12745.66,11535.11,24280.76,110.83,100.31,211.14,211.14,115.0, sdumont6165,2816568.16
4281.0,4536,126,3399904.0,149044.0,149044.0,3399904.0,2488.32,4300.8,2488.32,4300.8,1.0,0,8.0,8.0,100bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369820.0,100,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,14114.14,12555.74,26669.88,113.82,101.26,215.08,215.08,124.0, sdumont6165,3360404.8800000004
4280.0,4644,129,3399756.0,148796.0,148796.0,3399756.0,2488.32,4300.8,2488.32,4300.8,1.0,0,28.0,28.0,100bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369822.0,100,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,14288.61,12634.93,26923.54,112.51,99.49,212.0,212.0,127.0, sdumont6165,3473136.66
4255.0,4428,123,3399608.0,152628.0,152628.0,3399608.0,2457.6,4300.8,2457.6,4300.8,1.0,0,29.0,29.0,100bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369824.0,100,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,13422.65,12005.94,25428.58,110.93,99.22,210.15,210.15,121.0, sdumont6165,3127715.3400000003
4278.0,4680,130,3399608.0,154848.0,154848.0,3399608.0,2488.32,4300.8,2488.32,4300.8,1.0,0,27.0,27.0,100bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369827.0,100,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,14416.21,12854.26,27270.47,111.75,99.65,211.4,211.4,129.0, sdumont6165,3545161.1
40879.0,41544,1154,3405300.0,155172.0,155172.0,3405300.0,9758.72,5140.48,9758.72,5140.48,1.0,0,43.0,43.0,1000bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369828.0,1000,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,130720.34,117081.14,247801.48,113.37,101.54,214.92,214.92,1153.0, sdumont6165,285962907.92
38716.0,39780,1105,3627968.0,157144.0,157144.0,3627968.0,9338.88,5130.24,9338.88,5130.24,1.0,0,25.0,25.0,1000bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369829.0,1000,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,125551.7,111989.78,237541.48,113.72,101.44,215.16,215.16,1104.0, sdumont6165,262483335.4
40864.0,41868,1163,3627968.0,157304.0,157304.0,3627968.0,9768.96,5130.24,9768.96,5130.24,1.0,0,24.0,24.0,1000bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369834.0,1000,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,131323.82,117237.61,248561.43,113.21,101.07,214.28,214.28,1160.0, sdumont6165,289076943.09
39796.0,40500,1125,3627972.0,157024.0,157024.0,3627972.0,9543.68,5140.48,9543.68,5140.48,1.0,0,24.0,24.0,1000bs-1n-36th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369835.0,1000,1,36,484520,DENV_1-brazil-BVBRC_genome_sequence,127898.73,114212.77,242111.5,113.79,101.61,215.4,215.4,1124.0, sdumont6165,272375437.5
4981.0,6006,143,3805148.0,155312.0,155312.0,3805148.0,2488.32,4290.56,2488.32,4290.56,1.0,0,18.0,18.0,100bs-1n-42th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369836.0,100,1,42,484520,DENV_1-brazil-BVBRC_genome_sequence,15916.58,14769.73,30686.31,112.09,104.01,216.1,216.1,142.0, sdumont6165,4388142.33
4992.0,5544,132,3805296.0,155600.0,155600.0,3805296.0,2488.32,4300.8,2488.32,4300.8,1.0,0,42.0,42.0,100bs-1n-42th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369838.0,100,1,42,484520,DENV_1-brazil-BVBRC_genome_sequence,14715.76,13694.37,28410.13,112.33,104.54,216.87,216.87,131.0, sdumont6165,3750137.16
4984.0,5586,133,3810708.0,155448.0,155448.0,3810708.0,2488.32,4300.8,2488.32,4300.8,1.0,0,47.0,47.0,100bs-1n-42th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369839.0,100,1,42,484520,DENV_1-brazil-BVBRC_genome_sequence,14707.28,13740.94,28448.22,111.42,104.1,215.52,215.52,132.0, sdumont6165,3783613.26
4992.0,5880,140,3805148.0,153240.0,153240.0,3805148.0,2488.32,4290.56,2488.32,4290.56,1.0,0,30.0,30.0,100bs-1n-42th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369840.0,100,1,42,484520,DENV_1-brazil-BVBRC_genome_sequence,15292.37,14285.66,29578.03,110.02,102.77,212.79,212.79,139.0, sdumont6165,4140924.2
4991.0,5544,132,3805148.0,151144.0,151144.0,3805148.0,2488.32,4300.8,2488.32,4300.8,1.0,0,30.0,30.0,100bs-1n-42th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369841.0,100,1,42,484520,DENV_1-brazil-BVBRC_genome_sequence,14245.52,13242.89,27488.4,111.29,103.46,214.75,214.75,128.0, sdumont6165,3628468.8
7125.0,7488,156,4210688.0,155596.0,155596.0,4210688.0,2713.6,4300.8,2713.6,4300.8,1.0,0,15.0,15.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369850.0,100,1,48,484520,DENV_1-brazil-BVBRC_genome_sequence,17516.88,18196.36,35713.25,113.75,118.16,231.9,231.9,154.0, sdumont6165,5571267.0
7120.0,7536,157,4210688.0,153380.0,153380.0,4210688.0,2703.36,4300.8,2703.36,4300.8,1.0,0,39.0,39.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369851.0,100,1,48,484520,DENV_1-brazil-BVBRC_genome_sequence,17357.74,17933.68,35291.42,112.71,116.45,229.17,229.17,154.0, sdumont6165,5540752.94
5689.0,6912,144,4210688.0,153748.0,153748.0,4210688.0,2488.32,4290.56,2488.32,4290.56,1.0,0,44.0,44.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369853.0,100,1,48,484520,DENV_1-brazil-BVBRC_genome_sequence,15974.16,16617.88,32592.04,112.49,117.03,229.52,229.52,142.0, sdumont6165,4693253.76
7128.0,7488,156,4433496.0,155412.0,155412.0,4433496.0,2713.6,4300.8,2713.6,4300.8,2.0,0,46.0,46.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369854.0,100,1,48,484520,DENV_1-brazil-BVBRC_genome_sequence,17512.73,18304.3,35817.04,112.99,118.09,231.08,231.08,155.0, sdumont6165,5587458.24
5698.0,6960,145,4216700.0,152312.0,152312.0,4216700.0,2488.32,4290.56,2488.32,4290.56,1.0,0,23.0,23.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11369855.0,100,1,48,484520,DENV_1-brazil-BVBRC_genome_sequence,16113.17,16755.58,32868.75,112.68,117.17,229.85,229.85,143.0, sdumont6165,4765968.75
177.0,480,120,1112998.0,155212.0,149794.0,1121840.0,2283.52,4249.6,2283.52,4249.6,1.0,0,4.0,9.0,100bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369868.0,100,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13841.83,8899.66,22741.49,116.32,74.79,191.1,95.55,119.0, sdumont6165,2728978.8000000003
177.0,484,121,1112956.0,158600.0,154578.0,1116276.0,2283.52,4249.6,2283.52,4249.6,1.0,0,0.0,0.0,100bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369869.0,100,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13893.3,8932.11,22825.41,116.75,75.06,191.81,95.91,119.0, sdumont6165,2761874.61
176.0,480,120,1110300.0,155136.0,149936.0,1116424.0,2283.52,4249.6,2283.52,4249.6,1.0,0,0.0,0.0,100bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369871.0,100,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13856.76,8945.14,22801.9,116.44,75.17,191.61,95.81,119.0, sdumont6165,2736228.0
177.0,476,119,1224374.0,161100.0,153706.0,1344592.0,2283.52,4249.6,2283.52,4249.6,1.0,0,0.0,0.0,100bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369872.0,100,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13896.1,8928.07,22824.17,117.76,75.66,193.43,96.71,118.0, sdumont6165,2716076.23
177.0,476,119,1113044.0,154704.0,149672.0,1122012.0,2283.52,4249.6,2283.52,4249.6,1.0,0,0.0,0.0,100bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369873.0,100,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13905.09,8941.83,22846.91,117.84,75.78,193.62,96.81,118.0, sdumont6165,2718782.29
2251.0,4672,1168,1338830.0,162752.0,156842.0,1345028.0,9912.32,4700.16,9922.56,4710.4,1.0,0,1.0,2.0,1000bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369875.0,1000,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,153810.93,98746.99,252557.92,131.91,84.69,216.6,108.3,1166.0, sdumont6167,294987650.56
2295.0,4712,1178,1226958.0,159448.0,155200.0,1332152.0,10158.08,4710.4,10158.08,4710.4,1.0,0,49.0,98.0,1000bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369879.0,1000,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,139552.34,89848.67,229401.01,118.57,76.34,194.9,97.45,1177.0, sdumont6165,270234389.78000003
2244.0,4684,1171,1338724.0,160304.0,156754.0,1344932.0,9932.8,4700.16,9932.8,4710.4,1.0,0,0.0,0.0,1000bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369882.0,1000,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,138832.86,89392.69,228225.55,118.66,76.4,195.06,97.53,1170.0, sdumont6165,267252119.05
2300.0,4692,1173,1116138.0,159444.0,153326.0,1122496.0,10147.84,4710.4,10147.84,4710.4,1.0,0,5.0,11.0,1000bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369884.0,1000,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,139119.31,89491.1,228610.41,118.8,76.42,195.23,97.61,1171.0, sdumont6165,268160010.93
2308.0,4744,1186,1116324.0,159384.0,153796.0,1122040.0,10127.36,4710.4,10147.84,4710.4,1.0,0,12.0,25.0,1000bs-2n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369887.0,1000,1,2,484520,DENV_1-brazil-BVBRC_genome_sequence,140793.81,90434.46,231228.28,118.81,76.32,195.13,97.56,1185.0, sdumont6165,274236740.08
160.0,708,59,1379080.0,155380.0,151462.0,1385184.0,1853.44,4229.12,1853.44,4229.12,1.0,0,18.0,35.0,100bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369890.0,100,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,9540.96,4272.98,13813.94,164.5,73.67,238.17,119.09,58.0, sdumont6165,815022.4600000001
176.0,672,56,1379196.0,159776.0,154528.0,1385500.0,1853.44,4229.12,1853.44,4229.12,1.0,0,0.0,1.0,100bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369891.0,100,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,9239.09,4052.05,13291.14,167.98,73.67,241.66,120.83,55.0, sdumont6165,744303.84
174.0,684,57,1379122.0,155520.0,150326.0,1385352.0,1853.44,4229.12,1853.44,4229.12,1.0,0,0.0,1.0,100bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369892.0,100,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,9452.27,4131.64,13583.92,168.79,73.78,242.57,121.28,56.0, sdumont6165,774283.4400000001
175.0,660,55,1379156.0,156016.0,151514.0,1385268.0,1853.44,4229.12,1853.44,4229.12,1.0,0,0.0,1.0,100bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369893.0,100,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,9164.3,4024.26,13188.56,169.71,74.52,244.23,122.12,54.0, sdumont6165,725370.7999999999
176.0,684,57,1379098.0,155460.0,150522.0,1385188.0,1853.44,4229.12,1853.44,4229.12,1.0,0,0.0,1.0,100bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369894.0,100,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,9562.16,4223.33,13785.49,173.86,76.79,250.65,125.32,55.0, sdumont6165,785772.9299999999
3034.0,6300,525,1381960.0,162024.0,155880.0,1385360.0,5365.76,4659.2,5365.76,4669.44,1.0,0,1.0,1.0,1000bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369895.0,1000,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,92010.95,39993.2,132004.15,175.59,76.32,251.92,125.96,524.0, sdumont6165,69302178.75
3024.0,6480,540,1496074.0,165400.0,159730.0,1613596.0,5509.12,4689.92,5693.44,4730.88,1.0,0,1.0,2.0,1000bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369898.0,1000,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,94055.95,41183.03,135238.98,175.15,76.69,251.84,125.92,537.0, sdumont6165,73029049.2
3024.0,6420,535,1381962.0,159932.0,154940.0,1385364.0,5355.52,4659.2,5365.76,4659.2,1.0,0,1.0,1.0,1000bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369901.0,1000,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,93517.68,41002.42,134520.1,175.13,76.78,251.91,125.96,534.0, sdumont6165,71968253.5
3195.0,6492,541,1493368.0,163912.0,157862.0,1595812.0,5570.56,4679.68,5591.04,4679.68,1.0,0,5.0,8.0,1000bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369909.0,1000,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,94361.54,41472.01,135833.55,174.74,76.8,251.54,125.77,540.0, sdumont6165,73485950.55
3196.0,6612,551,1379180.0,170192.0,160054.0,1385292.0,5591.04,4669.44,5601.28,4669.44,1.0,0,5.0,11.0,1000bs-2n-6th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369914.0,1000,1,6,484520,DENV_1-brazil-BVBRC_genome_sequence,95799.81,42049.37,137849.18,174.18,76.45,250.63,125.32,550.0, sdumont6165,75954898.17999999
340.0,1128,47,1784128.0,159872.0,153854.0,1790276.0,1853.44,4239.36,1853.44,4239.36,3.0,0,19.0,37.0,100bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369917.0,100,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,9347.35,3384.91,12732.26,203.2,73.58,276.79,138.39,46.0, sdumont6165,598416.22
350.0,1200,50,1784212.0,155940.0,150864.0,1790440.0,1843.2,4239.36,1853.44,4239.36,1.0,0,3.0,5.0,100bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369918.0,100,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,10101.43,3624.62,13726.05,206.15,73.97,280.12,140.06,49.0, sdumont6165,686302.5
351.0,1128,47,1784136.0,156032.0,150764.0,1790272.0,1853.44,4239.36,1853.44,4239.36,1.0,0,2.0,2.0,100bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369920.0,100,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,9437.27,3391.98,12829.25,205.16,73.74,278.9,139.45,46.0, sdumont6165,602974.75
352.0,1104,46,1784136.0,156156.0,152974.0,1790272.0,1853.44,4239.36,1853.44,4239.36,1.0,0,5.0,6.0,100bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369923.0,100,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,9523.02,3410.4,12933.42,211.62,75.79,287.41,143.7,45.0, sdumont6165,594937.32
349.0,1176,49,1784130.0,155688.0,153744.0,1790276.0,1853.44,4239.36,1853.44,4239.36,1.0,0,4.0,6.0,100bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369924.0,100,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,9967.88,3582.38,13550.27,207.66,74.63,282.3,141.15,48.0, sdumont6165,663963.23
5007.0,10560,440,1787042.0,168508.0,159556.0,1795948.0,4669.44,4659.2,4669.44,4659.2,1.0,0,4.0,6.0,1000bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369926.0,1000,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,93816.32,33577.89,127394.21,213.95,76.58,290.53,145.26,438.5, sdumont6165,56053452.400000006
5002.0,10584,441,1898334.0,168640.0,159280.0,2018660.0,4679.68,4659.2,4689.92,4659.2,1.0,0,3.0,6.0,1000bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369933.0,1000,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,94800.98,33677.06,128478.04,215.46,76.54,292.0,146.0,440.0, sdumont6165,56658815.64
5007.0,10656,444,1901084.0,163684.0,156946.0,2018512.0,4669.44,4659.2,4669.44,4659.2,1.0,0,8.0,11.0,1000bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369944.0,1000,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,95395.71,33948.88,129344.59,216.32,76.98,293.3,146.65,441.0, sdumont6165,57428997.96
5306.0,10968,457,1900998.0,170740.0,161500.0,2006156.0,4894.72,4669.44,4894.72,4669.44,302.0,0,244.0,245.0,1000bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369949.0,1000,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,99740.17,35698.8,135438.97,219.21,78.46,297.67,148.83,455.0, sdumont6071,61895609.29
5346.0,10920,455,1898332.0,164448.0,157296.0,2013092.0,4894.72,4669.44,4894.72,4669.44,1.0,0,4.0,5.0,1000bs-2n-12th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369960.0,1000,1,12,484520,DENV_1-brazil-BVBRC_genome_sequence,100312.85,35578.09,135890.94,221.44,78.54,299.98,149.99,453.0, sdumont6071,61830377.7
512.0,1908,53,2189578.0,158508.0,153238.0,2195732.0,1853.44,4239.36,1853.44,4239.36,1.0,0,69.0,131.0,100bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369963.0,100,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,10971.86,3920.15,14892.01,215.13,76.87,292.0,146.0,51.0, sdumont6165,789276.53
526.0,2016,56,2189586.0,158368.0,152346.0,2195740.0,1853.44,4239.36,1853.44,4239.36,1.0,0,12.0,17.0,100bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369965.0,100,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,11632.85,4110.12,15742.97,215.42,76.11,291.54,145.77,54.0, sdumont6165,881606.32
522.0,2160,60,2189588.0,162568.0,155176.0,2195752.0,1853.44,4229.12,1853.44,4229.12,1.0,0,14.0,16.0,100bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369966.0,100,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,12607.99,4396.98,17004.97,213.69,74.53,288.22,144.11,59.0, sdumont6165,1020298.2
527.0,1872,52,2189586.0,156552.0,151268.0,2195748.0,1853.44,4239.36,1853.44,4239.36,1.0,0,15.0,16.0,100bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369969.0,100,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,10901.39,3836.72,14738.11,213.75,75.23,288.98,144.49,51.0, sdumont6165,766381.72
526.0,1980,55,2189594.0,158152.0,153338.0,2195740.0,1853.44,4239.36,1853.44,4239.36,1.0,0,6.0,11.0,100bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369970.0,100,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,11559.86,4060.71,15620.57,214.07,75.2,289.27,144.63,54.0, sdumont6165,859131.35
10594.0,22392,622,2306486.0,167816.0,160310.0,2423884.0,6092.8,4669.44,6103.04,4679.68,1.0,0,17.0,19.0,1000bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369971.0,1000,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,137870.58,47589.09,185459.67,222.01,76.63,298.65,149.32,621.0, sdumont6165,115355914.74
11110.0,22788,633,2300924.0,170564.0,160408.0,2418472.0,6328.32,4679.68,6348.8,4679.68,1.0,0,5.0,6.0,1000bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369974.0,1000,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,140684.33,48572.07,189256.4,222.6,76.85,299.46,149.73,632.0, sdumont6165,119799301.2
10579.0,22716,631,2303704.0,166828.0,160428.0,2406188.0,6082.56,4659.2,6103.04,4669.44,1.0,0,3.0,4.0,1000bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369975.0,1000,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,139520.08,48375.8,187895.88,221.81,76.92,298.73,149.36,629.0, sdumont6165,118562300.28
12109.0,24876,691,2303854.0,166700.0,161646.0,2406328.0,6871.04,4853.76,6963.2,5017.6,1.0,0,29.0,55.0,1000bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369980.0,1000,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,153110.33,52710.93,205821.26,221.9,76.39,298.29,149.15,690.0, sdumont6165,142222490.66
9058.0,19116,531,2415032.0,172960.0,162732.0,2418472.0,5120.0,4659.2,5365.76,4659.2,1.0,0,8.0,11.0,1000bs-2n-18th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369983.0,1000,1,18,484520,DENV_1-brazil-BVBRC_genome_sequence,116498.37,40692.42,157190.8,220.02,76.85,296.86,148.43,529.5, sdumont6165,83468314.8
2761.0,6336,132,2594894.0,166632.0,157458.0,2601040.0,2560.0,4249.6,2560.0,4249.6,1.0,0,15.0,18.0,100bs-2n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369985.0,100,1,24,484520,DENV_1-brazil-BVBRC_genome_sequence,32162.89,9874.51,42037.4,245.52,75.38,320.9,160.45,131.0, sdumont6165,5548936.8
697.0,2448,51,2594968.0,158560.0,155436.0,2601188.0,1853.44,4239.36,1853.44,4239.36,1.0,0,19.0,22.0,100bs-2n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369989.0,100,1,24,484520,DENV_1-brazil-BVBRC_genome_sequence,11650.87,3767.46,15418.32,237.77,76.89,314.66,157.33,49.0, sdumont6165,786334.32
1396.0,3744,78,2594968.0,158436.0,152358.0,2601040.0,2058.24,4249.6,2058.24,4249.6,1.0,0,16.0,20.0,100bs-2n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,2,11369991.0,100,1,24,484520,DENV_1-brazil-BVBRC_genome_sequence,17594.99,5547.02,23142.01,241.03,75.99,317.01,158.51,73.0, sdumont6165,1805076.78
