AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),Input,NodeList,EDP
20.0,800,5,1006084.3994140624,148996.0,60792.0,2084360.0,747.52,2119.68,1894.4,4270.08,1.0,0,3.0,17.0,5n-2m-16th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573180.0,2,16,100,272549,DENV_4-usa-BVBRC_genome_sequence,926.1,897.23,1823.32,231.52,224.31,455.83,91.17,4.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,9116.6
16.0,1120,7,792935.19921875,147528.0,38563.599609375,2084360.0,778.24,2119.68,2078.72,4270.08,1073.0,0,32.0,286.0,5n-2m-16th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573184.0,2,16,100,272549,DENV_4-usa-BVBRC_genome_sequence,1777.22,1742.64,3519.86,355.44,348.53,703.97,140.79,5.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,24639.02
166.0,4800,30,894612.7998046875,148620.0,56116.7998046875,2067340.0,757.76,2140.16,1576.96,4280.32,327.0,0,15.0,131.0,5n-2m-16th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573190.0,2,16,1000,272549,DENV_4-usa-BVBRC_genome_sequence,13463.18,13160.02,26623.2,495.23,483.79,979.02,195.8,27.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,798696.0
200.0,4320,27,1192355.19921875,154612.0,76460.3994140625,2291700.0,1013.76,2181.12,4044.8,4669.44,148.0,0,5.0,27.0,5n-2m-16th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573192.0,2,16,1000,272549,DENV_4-usa-BVBRC_genome_sequence,12853.84,12559.98,25413.83,494.38,483.08,977.45,195.49,26.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,686173.41
211.0,4800,30,1123857.599609375,150716.0,75001.19921875,2084392.0,1044.48,2181.12,4423.68,4669.44,120.0,0,34.0,168.0,5n-2m-16th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573194.0,2,16,1000,272549,DENV_4-usa-BVBRC_genome_sequence,14461.11,14177.78,28638.9,516.47,506.35,1022.82,204.56,28.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,859167.0
170.0,4640,29,1006653.599609375,150768.0,61798.0,2075604.0,1064.96,2181.12,4372.48,4669.44,121.0,0,3.0,13.0,5n-2m-16th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573195.0,2,16,1000,272549,DENV_4-usa-BVBRC_genome_sequence,13751.69,13367.55,27119.25,494.89,480.83,975.72,195.14,27.8,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,786458.25
174.0,4800,30,957654.7998046876,149388.0,53306.3994140625,2084552.0,1054.72,2181.12,4229.12,4669.44,1.0,0,3.0,13.0,5n-2m-16th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573197.0,2,16,1000,272549,DENV_4-usa-BVBRC_genome_sequence,14100.82,13822.74,27923.56,500.1,490.48,990.58,198.12,28.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,837706.8
29.0,900,5,1098382.0,146632.0,69870.7998046875,2202420.0,706.56,2109.44,1495.04,4218.88,3.0,0,6.0,20.0,5n-2m-18th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573200.0,2,18,100,272549,DENV_4-usa-BVBRC_genome_sequence,894.31,884.13,1778.45,223.58,221.03,444.61,88.92,4.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,8892.25
25.0,900,5,1055003.19921875,149048.0,57126.3994140625,2202448.0,706.56,2109.44,1484.8,4218.88,4.0,0,6.0,20.0,5n-2m-18th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573201.0,2,18,100,272549,DENV_4-usa-BVBRC_genome_sequence,1012.2,991.15,2003.35,243.15,237.46,480.61,96.12,4.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,10016.75
26.0,900,5,1142351.19921875,147012.0,69804.0,2202572.0,706.56,2109.44,1484.8,4218.88,36.0,0,6.0,19.0,5n-2m-18th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573203.0,2,18,100,272549,DENV_4-usa-BVBRC_genome_sequence,1005.38,984.22,1989.59,284.97,276.86,561.83,112.37,3.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,9947.949999999999
21.0,900,5,948620.7998046876,146952.0,55962.3994140625,2202440.0,706.56,2109.44,1484.8,4218.88,7.0,0,5.0,17.0,5n-2m-18th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573204.0,2,18,100,272549,DENV_4-usa-BVBRC_genome_sequence,985.03,969.53,1954.55,246.26,242.38,488.64,97.73,4.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,9772.75
30.0,1080,6,1055256.3994140625,150848.0,70098.0,2210840.0,696.32,2109.44,1484.8,4218.88,9.0,0,6.0,19.0,5n-2m-18th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573206.0,2,18,100,272549,DENV_4-usa-BVBRC_genome_sequence,982.76,963.94,1946.7,327.59,321.31,648.9,129.78,3.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,11680.2
244.0,5400,30,1237510.7998046875,151020.0,76286.7998046875,2219580.0,1044.48,2181.12,4239.36,4669.44,110.0,0,5.0,13.0,5n-2m-18th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573208.0,2,18,1000,272549,DENV_4-usa-BVBRC_genome_sequence,14071.76,13490.43,27562.19,502.56,481.8,984.36,196.87,28.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,826865.7
244.0,5400,30,1234589.19921875,149412.0,75050.0,2219580.0,1054.72,2181.12,4229.12,4669.44,20.0,0,7.0,19.0,5n-2m-18th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573209.0,2,18,1000,272549,DENV_4-usa-BVBRC_genome_sequence,14198.69,13590.55,27789.24,503.52,482.05,985.57,197.11,28.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,833677.2000000001
253.0,5400,30,1178470.3994140625,150848.0,63200.3994140625,2219556.0,1054.72,2181.12,4413.44,4669.44,51.0,0,6.0,28.0,5n-2m-18th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573211.0,2,18,1000,272549,DENV_4-usa-BVBRC_genome_sequence,15075.22,14455.73,29530.95,519.84,498.47,1018.31,203.66,29.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,885928.5
252.0,5400,30,1187452.0,151016.0,71592.3994140625,2210752.0,778.24,2140.16,1597.44,4280.32,22.0,0,6.0,22.0,5n-2m-18th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573212.0,2,18,1000,272549,DENV_4-usa-BVBRC_genome_sequence,15039.16,14461.05,29500.22,518.59,498.66,1017.25,203.45,29.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,885006.6000000001
188.0,5220,29,1099933.599609375,150836.0,58078.7998046875,2219744.0,1054.72,2181.12,4239.36,4669.44,24.0,0,6.0,19.0,5n-2m-18th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573214.0,2,18,1000,272549,DENV_4-usa-BVBRC_genome_sequence,13963.99,13454.64,27418.63,529.2,509.85,1039.06,207.81,26.4,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,795140.27
28.0,1400,7,1116324.3994140625,153656.0,61843.19921875,2363300.0,757.76,2119.68,2037.76,4270.08,1259.0,0,68.0,373.0,5n-2m-20th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573217.0,2,20,100,272549,DENV_4-usa-BVBRC_genome_sequence,1737.34,1677.8,3415.13,347.47,335.56,683.03,136.61,5.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,23905.91
42.0,1400,7,1258194.3994140625,147920.0,73507.599609375,2354760.0,768.0,2119.68,2068.48,4270.08,335.0,0,34.0,175.0,5n-2m-20th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573227.0,2,20,100,272549,DENV_4-usa-BVBRC_genome_sequence,2002.49,1943.1,3945.59,333.75,323.85,657.6,131.52,6.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,27619.13
75.0,2600,13,1008214.7998046876,148760.0,60213.599609375,2354736.0,829.44,2119.68,2611.2,4270.08,126.0,0,6.0,23.0,5n-2m-20th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573233.0,2,20,100,272549,DENV_4-usa-BVBRC_genome_sequence,5783.2,5627.46,11410.67,547.6,535.58,1083.18,216.64,10.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,148338.71
37.0,1200,6,1327919.599609375,151980.0,75942.0,2565936.0,747.52,2119.68,1853.44,4270.08,83.0,0,7.0,21.0,5n-2m-20th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573235.0,2,20,100,272549,DENV_4-usa-BVBRC_genome_sequence,2312.8,2233.83,4546.62,578.2,558.46,1136.66,227.33,4.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,27279.72
26.0,1000,5,1096181.19921875,147804.0,60898.7998046875,2354784.0,757.76,2119.68,1894.4,4270.08,54.0,0,6.0,19.0,5n-2m-20th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573237.0,2,20,100,272549,DENV_4-usa-BVBRC_genome_sequence,1057.75,1041.31,2099.06,264.44,260.33,524.77,104.95,4.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,10495.3
284.0,6200,31,1305112.3994140625,153516.0,77115.19921875,2354768.0,1064.96,2181.12,4413.44,4669.44,25.0,0,9.0,26.0,5n-2m-20th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573240.0,2,20,1000,272549,DENV_4-usa-BVBRC_genome_sequence,15564.09,15085.47,30649.56,533.06,516.91,1049.97,209.99,29.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,950136.36
584.0,6600,33,2130780.3994140625,157312.0,152155.19921875,2363332.0,1710.08,4311.04,4372.48,4669.44,57.0,0,14.0,25.0,5n-2m-20th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573242.0,2,20,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16953.02,16551.89,33504.91,550.33,537.33,1087.66,217.53,30.8,DENV_4-usa-BVBRC_genome_sequence, sdumont6075,1105662.03
598.0,6800,34,2130808.3994140625,155516.0,151912.7998046875,2363308.0,1720.32,4311.04,4556.8,4669.44,119.0,0,14.0,24.0,5n-2m-20th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573246.0,2,20,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16962.04,16425.13,33387.17,533.29,516.63,1049.92,209.98,31.8,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,1135163.78
640.0,8000,40,2130788.7998046875,155696.0,151266.7998046875,2367528.0,1781.76,4311.04,4966.4,4669.44,29.0,0,14.0,23.0,5n-2m-20th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573248.0,2,20,1000,272549,DENV_4-usa-BVBRC_genome_sequence,21613.22,21059.65,42672.88,560.01,546.01,1106.02,221.2,38.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,1706915.2
584.0,6200,31,2130774.7998046875,155632.0,152321.19921875,2367504.0,1669.12,4290.56,4024.32,4392.96,61.0,0,18.0,26.0,5n-2m-20th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573251.0,2,20,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16324.16,15811.87,32136.03,544.14,527.06,1071.2,214.24,30.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,996216.9299999999
39.0,1540,7,1162712.0,147952.0,55723.19921875,2489952.0,768.0,2119.68,2078.72,4270.08,63.0,0,5.0,23.0,5n-2m-22th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573254.0,2,22,100,272549,DENV_4-usa-BVBRC_genome_sequence,2275.62,2195.82,4471.43,455.12,439.16,894.29,178.86,5.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,31300.010000000002
24.0,1540,7,942542.0,151788.0,42243.599609375,2481232.0,706.56,2109.44,1495.04,4229.12,34.0,0,18.0,149.0,5n-2m-22th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573257.0,2,22,100,272549,DENV_4-usa-BVBRC_genome_sequence,1847.2,1778.91,3626.1,356.68,344.31,700.99,140.2,5.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6063,25382.7
30.0,1320,6,1150582.7998046875,149404.0,60976.0,2493432.0,747.52,2119.68,1904.64,4270.08,127.0,0,5.0,21.0,5n-2m-22th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573260.0,2,22,100,272549,DENV_4-usa-BVBRC_genome_sequence,1755.32,1620.12,3375.44,369.92,343.22,713.14,142.63,4.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,20252.64
25.0,1320,6,930888.7998046876,153960.0,46876.0,2498392.0,768.0,2119.68,2037.76,4270.08,8.0,0,6.0,25.0,5n-2m-22th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573261.0,2,22,100,272549,DENV_4-usa-BVBRC_genome_sequence,2156.48,2048.08,4204.57,441.95,420.52,862.47,172.49,4.8,DENV_4-usa-BVBRC_genome_sequence, sdumont6067,25227.42
21.0,1540,7,788012.7998046875,147200.0,32737.599609375,2472800.0,716.8,2119.68,1474.56,4270.08,27.0,0,3.0,19.0,5n-2m-22th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573267.0,2,22,100,272549,DENV_4-usa-BVBRC_genome_sequence,2393.05,2388.79,4781.84,398.84,398.13,796.97,159.39,6.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6206,33472.880000000005
641.0,6820,31,2263638.0,156396.0,152956.0,2481660.0,1443.84,4311.04,1925.12,4669.44,29.0,0,17.0,30.0,5n-2m-22th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573269.0,2,22,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16764.83,16527.65,33292.49,558.83,550.92,1109.75,221.95,30.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,1032067.19
646.0,7040,32,2263622.7998046875,156368.0,152894.0,2481532.0,1423.36,4290.56,1587.2,4392.96,30.0,0,15.0,33.0,5n-2m-22th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573275.0,2,22,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16356.56,16195.46,32552.02,527.63,522.43,1050.07,210.01,31.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6067,1041664.64
1303.0,16500,75,2263625.599609375,156268.0,152701.19921875,2485756.0,1628.16,4311.04,2344.96,4669.44,92.0,0,11.0,27.0,5n-2m-22th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573278.0,2,22,1000,272549,DENV_4-usa-BVBRC_genome_sequence,42002.28,41356.26,83358.55,581.78,572.81,1154.59,230.92,72.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,6251891.25
638.0,7040,32,2263620.0,154440.0,152315.599609375,2485584.0,1454.08,4311.04,1925.12,4669.44,3.0,0,15.0,25.0,5n-2m-22th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573280.0,2,22,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16041.1,15831.18,31872.27,534.7,527.71,1062.41,212.48,30.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6067,1019912.64
254.0,7040,32,1150868.0,156484.0,63722.7998046875,2481324.0,839.68,2181.12,1996.8,4669.44,35.0,0,6.0,24.0,5n-2m-22th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573282.0,2,22,1000,272549,DENV_4-usa-BVBRC_genome_sequence,16023.7,15839.99,31863.7,552.54,546.21,1098.75,219.75,29.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,1019638.4
87.0,2880,12,1381924.3994140625,153184.0,64517.19921875,2625164.0,808.96,2119.68,2447.36,4270.08,219.0,0,73.0,401.0,5n-2m-24th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573287.0,2,24,100,272549,DENV_4-usa-BVBRC_genome_sequence,4425.27,4267.25,8692.52,472.49,456.08,928.57,185.71,9.4,DENV_4-usa-BVBRC_genome_sequence, sdumont6071,104310.24
52.0,1920,8,1210451.19921875,153464.0,49796.0,2625140.0,788.48,2119.68,2263.04,4270.08,10.0,0,7.0,29.0,5n-2m-24th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573295.0,2,24,100,272549,DENV_4-usa-BVBRC_genome_sequence,2879.61,2800.49,5680.11,479.94,466.75,946.68,189.34,6.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6081,45440.88
58.0,7200,30,558989.19921875,152816.0,18733.19921875,2616348.0,757.76,2119.68,1556.48,4270.08,18619.0,0,70.0,354.0,5n-2m-24th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573297.0,2,24,100,272549,DENV_4-usa-BVBRC_genome_sequence,7929.59,7878.25,15807.84,508.63,505.43,1014.06,202.81,15.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6141,474235.2
178.0,5040,21,1243833.19921875,153352.0,62270.0,2616588.0,788.48,2119.68,1873.92,4270.08,286.0,0,64.0,289.0,5n-2m-24th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573475.0,2,24,100,272549,DENV_4-usa-BVBRC_genome_sequence,9676.07,9438.86,19114.93,531.89,518.7,1050.59,210.12,18.2,DENV_4-usa-BVBRC_genome_sequence, sdumont6141,401413.53
93.0,3600,15,1006670.7998046876,154784.0,47891.19921875,2616424.0,788.48,2119.68,1894.4,4270.08,17.0,0,8.0,36.0,5n-2m-24th-100bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573477.0,2,24,100,272549,DENV_4-usa-BVBRC_genome_sequence,8438.65,8284.61,16723.26,602.76,591.76,1194.52,238.9,14.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6140,250848.89999999997
1491.0,18480,77,2398834.3994140625,160432.0,154529.599609375,2620940.0,1699.84,4321.28,2672.64,4669.44,1.0,0,17.0,35.0,5n-2m-24th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573478.0,2,24,1000,272549,DENV_4-usa-BVBRC_genome_sequence,48745.89,47588.14,96334.03,641.39,626.16,1267.55,253.51,76.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6140,7417720.31
1356.0,16560,69,2398855.599609375,156732.0,153168.3994140625,2620996.0,1669.12,4311.04,2590.72,4669.44,3.0,0,19.0,30.0,5n-2m-24th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573480.0,2,24,1000,272549,DENV_4-usa-BVBRC_genome_sequence,40766.56,39770.85,80537.41,608.46,593.59,1202.05,240.41,67.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6177,5557081.29
1469.0,16560,69,2396369.599609375,154632.0,150233.19921875,2620852.0,1658.88,4311.04,2641.92,4669.44,4.0,0,16.0,26.0,5n-2m-24th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573482.0,2,24,1000,272549,DENV_4-usa-BVBRC_genome_sequence,43158.47,42039.22,85197.69,634.68,618.22,1252.91,250.58,68.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6140,5878640.61
2056.0,23760,99,2398839.19921875,156784.0,153307.599609375,2620916.0,1771.52,4321.28,2877.44,4669.44,5.0,0,18.0,27.0,5n-2m-24th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573497.0,2,24,1000,272549,DENV_4-usa-BVBRC_genome_sequence,59775.71,58462.24,118237.95,638.66,624.59,1263.25,252.65,93.6,DENV_4-usa-BVBRC_genome_sequence, sdumont6141,11705557.049999999
1410.0,16080,67,2399417.599609375,161564.0,153719.19921875,2626556.0,1658.88,4321.28,2652.16,4679.68,1.0,0,14.0,26.0,5n-2m-24th-1000bs-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu,5,11573498.0,2,24,1000,272549,DENV_4-usa-BVBRC_genome_sequence,41053.04,40274.65,81327.69,631.59,619.61,1251.2,250.24,65.0,DENV_4-usa-BVBRC_genome_sequence, sdumont6141,5448955.23
0.0,130,13,265352.0,3164.0,3142.3994140625,265352.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,5n-1m-2th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573606.0,1,2,100,198574,DENV_2-colombia-BVBRC_genome_sequence,2533.36,1839.14,4372.5,211.11,153.26,364.37,72.87,12.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6107,56842.5
0.0,120,12,265352.0,3164.0,3137.599609375,265352.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,5n-1m-2th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573609.0,1,2,100,198574,DENV_2-colombia-BVBRC_genome_sequence,2436.86,1686.4,4123.26,270.76,187.38,458.14,91.63,9.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6184,49479.12
0.0,160,16,265771.19921875,3184.0,3136.7998046875,267448.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,5n-1m-2th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573615.0,1,2,100,198574,DENV_2-colombia-BVBRC_genome_sequence,3393.62,2494.47,5888.09,246.13,180.92,427.06,85.41,13.8,DENV_2-colombia-BVBRC_genome_sequence, sdumont6178,94209.44
0.0,110,11,265771.19921875,3216.0,3148.7998046875,267448.0,0.0,0.0,0.0,0.0,11.0,0,0.0,0.0,5n-1m-2th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573621.0,1,2,100,198574,DENV_2-colombia-BVBRC_genome_sequence,2634.9,1737.77,4372.67,263.49,173.78,437.27,87.45,10.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6183,48099.37
0.0,80,8,265771.19921875,3192.0,3152.0,267448.0,0.0,0.0,0.0,0.0,23.0,0,0.0,0.0,5n-1m-2th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573624.0,1,2,100,198574,DENV_2-colombia-BVBRC_genome_sequence,1988.33,1302.84,3291.17,312.97,204.96,517.93,103.59,6.4,DENV_2-colombia-BVBRC_genome_sequence, sdumont6183,26329.36
105.0,790,79,1110472.0,153432.0,148938.3994140625,1112856.0,1515.52,4290.56,1536.0,4290.56,22.0,0,0.0,0.0,5n-1m-2th-1000bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573628.0,1,2,1000,198574,DENV_2-colombia-BVBRC_genome_sequence,22732.03,15065.65,37797.68,296.07,196.14,492.21,98.44,76.8,DENV_2-colombia-BVBRC_genome_sequence, sdumont6184,2986016.72
98.0,900,90,1112833.599609375,149428.0,147518.3994140625,1118568.0,1525.76,4280.32,1536.0,4280.32,23.0,0,0.0,0.0,5n-1m-2th-1000bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573632.0,1,2,1000,198574,DENV_2-colombia-BVBRC_genome_sequence,26109.82,17707.43,43817.26,293.37,198.96,492.33,98.47,89.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6107,3943553.4000000004
98.0,850,85,1112700.0,157276.0,149380.7998046875,1118420.0,1515.52,4280.32,1536.0,4280.32,25.0,0,0.0,0.0,5n-1m-2th-1000bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573634.0,1,2,1000,198574,DENV_2-colombia-BVBRC_genome_sequence,24514.64,16603.77,41118.41,291.84,197.66,489.5,97.9,84.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6183,3495064.85
94.0,890,89,1112772.0,149544.0,147354.3994140625,1118516.0,1597.44,4280.32,1904.64,4280.32,27.0,0,150.0,378.0,5n-1m-2th-1000bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573637.0,1,2,1000,198574,DENV_2-colombia-BVBRC_genome_sequence,25589.04,17080.45,42669.48,290.78,194.1,484.88,96.98,88.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6107,3797583.72
147.0,990,99,1110511.19921875,151144.0,147768.0,1112876.0,1822.72,4311.04,2140.16,4311.04,29.0,0,0.0,0.0,5n-1m-2th-1000bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573640.0,1,2,1000,198574,DENV_2-colombia-BVBRC_genome_sequence,28729.49,19152.72,47882.21,293.16,195.44,488.59,97.72,98.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6153,4740338.79
0.0,180,6,265364.0,3180.0,2712.7998046875,265412.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5n-1m-6th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573641.0,1,6,100,198574,DENV_2-colombia-BVBRC_genome_sequence,1738.64,823.93,2562.58,347.73,164.79,512.52,102.5,5.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6183,15375.48
0.0,150,5,265364.0,3168.0,2729.599609375,265412.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,5n-1m-6th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573642.0,1,6,100,198574,DENV_2-colombia-BVBRC_genome_sequence,1736.69,821.41,2558.09,434.17,205.35,639.52,127.9,4.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6137,12790.45
0.0,150,5,265364.0,3148.0,2305.599609375,265412.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,5n-1m-6th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573643.0,1,6,100,198574,DENV_2-colombia-BVBRC_genome_sequence,1410.76,669.89,2080.65,352.69,167.47,520.16,104.03,4.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6184,10403.25
0.0,240,8,265352.0,3180.0,3120.7998046875,265352.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,5n-1m-6th-100bs-198574s-DENV_2-colombia-BVBRC_genome_sequence,sequana_cpu,5,11573644.0,1,6,100,198574,DENV_2-colombia-BVBRC_genome_sequence,2116.86,1090.61,3207.47,302.41,155.8,458.21,91.64,7.0,DENV_2-colombia-BVBRC_genome_sequence, sdumont6183,25659.76
