Num de Execuções;Nome do Executável
3;build_all
3;build
3;btt
3;bt.C.x.amd
3;bt.C
3;bt-mz.E.x
3;bt-mz.D.x_ompi5_gcc
3;bt-mz.A.x
3;broke_mol
3;bismupore6c
3;bismupore-4
3;bicyc0
3;bh4ci
3;bench_64c
3;bench_4g_48c
3;bench3.1
3;bench1mi
3;bench10
3;bands3CIO1LNOFM
3;bands2CIO2LNOFM
3;bands1CIO3LNOFM
3;bands1CIO1LNOFM
3;baderDop
3;b_300_pbe
3;b-pbe-300
3;b-SOC-HfTe2
3;auIsin
3;apo_300_400
3;apo100_200
3;amrwind-abl-pre-4
3;amrwind-abl-pre-3
3;alfa_BSE
3;aimd-ru
3;aigen
3;af2_binder
3;af+eef
3;adapter_diag
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g4_rep5_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g4_rep4_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g4_rep3_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g4_rep2_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g4_rep1_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g2_rep5_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g2_rep4_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g2_rep3_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g2_rep2_%j
3;acoustic_openmp_so6_sz500_th2_tuneoff_mpibasic_g2_rep1_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g4_rep5_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g4_rep4_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g4_rep3_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g4_rep2_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g4_rep1_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g2_rep5_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g2_rep4_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g2_rep3_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g2_rep2_%j
3;acoustic_openmp_so4_sz500_th2_tuneoff_mpibasic_g2_rep1_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g4_rep5_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g4_rep4_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g4_rep3_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g4_rep2_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g4_rep1_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g2_rep5_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g2_rep4_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g2_rep3_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g2_rep2_%j
3;acoustic_openmp_so2_sz500_th2_tuneoff_mpibasic_g2_rep1_%j
3;abs1.0
3;abs.75
3;abf_mut4
3;ZrPdSb_Zr_Sb_Pd
3;ZrPdGa_Pd_Zr_Ga
3;ZrPdGa_Ga_Zr_Pd
3;ZnNO3_w
3;ZnNO3_dmso
3;WaveFWD
3;Vg8_Vl3
3;Vg3_Vl001
3;Vg30_Vl001
3;Vg002_Vl7
3;Vg002_Vl001
3;VO2_m_dosNM
3;VO2_m_dosFM
3;VO2_m_AFM
3;VMD_Container_Analysis
3;VASP_GPU_Calculo
3;V2
3;Urelaxa0a0c+
3;Urelaxa-a-c0
3;Urelaxa-a-c-
3;Urelaxa-a-c+
3;Urelaxa+a+c0
3;Urelaxa+a+c-
3;UiCa-M2
3;Ui8-M2
3;Ui6-M2
3;Ui-inj-homo-1Da
3;UNetDS13
3;UNet-12min-03img-Lightning-QC-dBZ
3;U-agua
3;U-NH2-CO2
3;U-H2O
3;TiSe2_SB_hybrid
3;Tetragonal-Alloy
3;Tb_NM
3;TabNet_Forecast
3;TRANS1mapa
3;TMA-M-all.pp.inp
3;TGRc
3;TGR3
3;TGR2
3;TG24ZMc
3;TG24ZM
3;TG24ZIM
3;TG24EIM
3;TESTE
3;Sup110-SEM
3;Sup010-SEM
3;Std_Vg3_Vl001
3;Std_Vg002_Vl7
3;Std_Vg002_Vl018
3;Sp4_2
3;SmB6c_NM_SOC
3;Sim_H1_GR
3;SiO2n
3;Serve_sonder
3;SatRain_Test
3;S_PM_1
3;SVOLDAscfwann
3;SVOGGAscfwann
3;SE_CONT
3;SERIEnh2td
3;SConvLSTM_AmazonBasin
3;SCF_C27
3;SCF_C26
3;SCF_C24
3;SCF_C23
3;SCF_C22
3;SCFMa-a-c+
3;SA2D-Ni
3;SA2D-Mo
3;SA248p6
3;SA248p5
3;SA248p4
3;SA248p3
3;SA248p2
3;S9Ntube
3;S2Ntube
3;ResNet_FSCT
3;RT-teste
3;RT-noFB
3;RT-i300m
3;RT-c9650
3;RORZ3
3;R3_Cr2O3
3;Pt_3_4_neb
3;Psi002
3;Psi001
3;Preproc_LatinAmerica_Dataset
3;Postpr_test2
3;PocoA_FPBA_1xRe
3;PirCoMoS
3;Pd_FM
3;PT_8x8x8_restart
3;PTN-pol
3;POSTR2
3;PIK3CA_V580A2
3;PIK3CA_V580A1
3;PCAXtal
3;PBE_SOC
3;P17low
3;P03low
3;P02low
3;OxidoZn
3;OpenMP
3;Octopus_042
3;Octopus_041
3;Octopus_040
3;Octopus_039
3;Octopus_038
3;Octopus_037
3;Octopus_036
3;Octopus_035
3;Octopus_034
3;Octopus_033
3;Octopus_032
3;Octopus_031
3;NiCo
3;Nb
3;NPT-R1
3;NPB_totalview
3;NMpolaron6
3;NH4Cl
3;NEE_GA_Lags_RF
3;NConvLSTM_GH200
3;NAMD_v2.0
3;N68_otm
3;N-mol
3;N-3ch3as-9
3;N-3ch3as-6
3;N-3ch3as-5
3;N-3ch3as-4
3;N-3ch3as-11
3;N-20
3;N-19
3;N-18
3;N-17
3;Mo
3;MatrixMultiplication
3;MX_cor24
3;MXENE_teste
3;MD72
3;MD71
3;MD70
3;MD69
3;MD68
3;MD67
3;MD66
3;MD65
3;MD64
3;MD63
3;MD62
3;MD61
3;MD60
3;MD59
3;MD58
3;MD57
3;MD55
3;MD54
3;MD53
3;MD52
3;MD51
3;MD50
3;MD49
3;MD48
3;MD47
3;MD46
3;MD45
3;MD44
3;MD43
3;MD42
3;MD41
3;MD40
3;MD39
3;M-sup
3;M-passo3
3;M-As-TOP-S-F
3;M-As-TOP-S-E
3;M-As-TOP-S-D
3;M-As-TOP-S-C
3;M-As-TOP-S-B
3;M-As-TOP-S-A
3;M-As-TOP-M-L
3;M-As-TOP-M-K
3;M-As-TOP-M-J
3;M-As-TOP-M-I
3;M-As-TOP-M-H
3;M-As-TOP-M-G
3;M-As-TOP-M-F
3;M-As-TOP-M-E
3;M-As-TOP-M-D
3;M-As-TOP-M-C
3;M-As-TOP-M-B
3;M-As-TOP-M-A
3;M-As-REP-S-9
3;M-As-REP-S-8
3;M-As-REP-S-7
3;M-As-REP-S-6
3;M-As-REP-S-5
3;M-As-REP-S-4
3;M-As-REP-S-30
3;M-As-REP-S-3
3;M-As-REP-S-29
3;M-As-REP-S-28
3;M-As-REP-S-27
3;M-As-REP-S-26
3;M-As-REP-S-25
3;M-As-REP-S-24
3;M-As-REP-S-23
3;M-As-REP-S-22
3;M-As-REP-S-21
3;M-As-REP-S-20
3;M-As-REP-S-2
3;M-As-REP-S-19
3;M-As-REP-S-18
3;M-As-REP-S-17
3;M-As-REP-S-16
3;M-As-REP-S-15
3;M-As-REP-S-14
3;M-As-REP-S-13
3;M-As-REP-S-12
3;M-As-REP-S-11
3;M-As-REP-S-10
3;M-As-REP-S-1
3;M-As-REP-M-9
3;M-As-REP-M-8
3;M-As-REP-M-7
3;M-As-REP-M-6
3;M-As-REP-M-5
3;M-As-REP-M-4
3;M-As-REP-M-3
3;M-As-REP-M-2
3;M-As-REP-M-18
3;M-As-REP-M-17
3;M-As-REP-M-16
3;M-As-REP-M-15
3;M-As-REP-M-14
3;M-As-REP-M-13
3;M-As-REP-M-12
3;M-As-REP-M-11
3;M-As-REP-M-10
3;M-As-REP-M-1
3;M-As-EDGE-L
3;M-As-EDGE-K
3;M-As-EDGE-J
3;M-As-EDGE-I
3;M-As-EDGE-H
3;M-As-EDGE-G
3;M-As-EDGE-F
3;M-As-EDGE-E
3;M-As-EDGE-D
3;M-As-EDGE-C
3;M-As-EDGE-B
3;M-As-1
3;La2CuO4_AFM
3;La-pol
3;La-P1
3;LNP3mapa
3;LNP3_mapa
3;LLM_HACKATON
3;LG_Pert1
3;LASTPP
3;JOB
3;JF-FB-MO
3;J480_1
3;Inicial
3;IMERG_Explorar
3;ICPfull
3;HopscotchSpeedup
3;HM96_train
3;HM144_train
3;Ge_eos_relax
3;GS_LaMnO3
3;GSFE-05-05
3;GSFE-05-04
3;GSFE-05-03
3;GSFE-05-02
3;GSFE-05-01
3;GSFE-05-00
3;GSFE-04-04
3;GSFE-04-03
3;GSFE-04-02
3;GSFE-04-01
3;GSFE-04-00
3;GSFE-03-03
3;GSFE-03-02
3;GSFE-03-01
3;GRU_mRMR_7d_aug_NEE
3;GR-kF-10
3;GR-50kgf-100mD
3;GR-10kgf-50mD
3;GH158min1
3;GA_RandomForest_6d
3;GA_RandomForest_5d
3;GA_RandomForest_4d
3;GA_RandomForest_3d
3;GA_RandomForest_2d
3;GANConvLSTM
3;FluorP
3;Fin_break
3;Fin_Mol
3;FinAtomwalk
3;Fe-hse
3;Fe-P4
3;F_34_neb
3;FSS_Metrics_AFNO
3;FPBnA_minIter3x
3;FPBnA_minIter
3;FPBA_exp3x
3;FPBA_exp2x
3;FPBA_exp
3;FPBA_1bpm_2xJ
3;FMpolaron6
3;FM-ini
3;FEP
3;FAfep1_1
3;FA_fep3_append
3;FA_cisN
3;FA_TRANS_R1
3;FA_CIS_R3
3;FA2_fep1
3;Exact
3;EuMd54
3;EuMd48
3;EuMd42
3;EuB6c_NM_SOC
3;EuB6_AFM_DOS
3;Eu-MD36
3;E_FM_1
3;E_A_AFM_1
3;E_AFM_2
3;Dy_NM
3;DopSEM
3;Diff_Attention_LATAM_MVK_2018_2023_SD2
3;Deep6
3;DSAmap
3;DOSsocAFMa-a-c0
3;DOS_zb_C9
3;DOS_zb_C8
3;DOS_zb_C7
3;DOS_zb_C6
3;DOS_zb_C5
3;DOS_zb_C4
3;DOS_zb_C3
3;DOS_zb_C27
3;DOS_zb_C26
3;DOS_zb_C24
3;DOS_zb_C23
3;DOS_zb_C22
3;DOS_zb_C21
3;DOS_zb_C20
3;DOS_zb_C2
3;DOS_zb_C19
3;DOS_zb_C18
3;DOS_zb_C17
3;DOS_zb_C16
3;DOS_zb_C15
3;DOS_zb_C14
3;DOS_zb_C13
3;DOS_zb_C12
3;DOS_zb_C11
3;DOS_zb_C10
3;DOS_zb_C1
3;DOS_zb_C0
3;DNP1mapa
3;DM_01Graphene
3;DM_01BPN
3;DFT+U
3;D3T313pH7_r56
3;D3T313pH7_r36
3;D3T313pH7_r23
3;D3T313pH7_r2
3;D3T313pH6_r36
3;D3T313pH6_r23
3;D3T313pH6_r2
3;D3T313pH5_r57
3;D3T313pH5_r55
3;D3T313pH5_r36
3;D3T313pH5_r23
3;D3T313pH5_r2
3;D3T310pH7_r56
3;D3T310pH7_r36
3;D3T310pH7_r23
3;D3T310pH7_r2
3;D3T310pH6_r62
3;D3T310pH6_r36
3;D3T310pH6_r23
3;D3T310pH6_r2
3;D3T310pH5_r56
3;D3T310pH5_r36
3;D3T310pH5_r23
3;D3T310pH5_r2
3;D3T301pH7_r36
3;D3T301pH7_r23
3;D3T301pH7_r2
3;D3T301pH6_r59
3;D3T301pH6_r55
3;D3T301pH6_r36
3;D3T301pH6_r23
3;D3T301pH6_r2
3;D3T301pH5_r57
3;D3T301pH5_r55
3;D3T301pH5_r36
3;D3T301pH5_r23
3;D3T301pH5_r2
3;D3FPBA
3;D2T313pH7_r56
3;D2T313pH7_r36
3;D2T313pH7_r23
3;D2T313pH7_r2
3;D2T313pH6_r58
3;D2T313pH6_r55
3;D2T313pH6_r36
3;D2T313pH6_r23
3;D2T313pH6_r2
3;D2T313pH5_r36
3;D2T313pH5_r23
3;D2T313pH5_r2
3;D2T310pH7_r56
3;D2T310pH7_r36
3;D2T310pH7_r23
3;D2T310pH7_r2
3;D2T310pH6_r58
3;D2T310pH6_r55
3;D2T310pH6_r36
3;D2T310pH6_r23
3;D2T310pH6_r2
3;D2T310pH5_r56
3;D2T310pH5_r36
3;D2T310pH5_r23
3;D2T310pH5_r2
3;D2T301pH7_r57
3;D2T301pH7_r55
3;D2T301pH7_r36
3;D2T301pH7_r23
3;D2T301pH7_r2
3;D2T301pH6_r36
3;D2T301pH6_r23
3;D2T301pH6_r2
3;D2T301pH5_r56
3;D2T301pH5_r36
3;D2T301pH5_r23
3;D2T301pH5_r2
3;D.01GaAs3
3;D-m
3;CuPc_planar
3;CuPc
3;CsPbI3-dos
3;CsPbBr3_3N_isif3
3;CsPbBr3_2N_isif8
3;Cs2PbI4_3N_isif8
3;Cs2PbI4_3N_isif3
3;Cs2PbBr4_3N_isif8
3;Cs2PbBr4_1N_isif3
3;ConvLSTM-06min-03img-Lightning-QC
3;CoMoS
3;CoAsSCH33
3;Co
3;Cl
3;CdTe_zb_zpr2
3;CdTe_zb_zpr1
3;CdTe_zb_soc
3;CdTe_wz_zpr2
3;CdTe_w_soc
3;CdTeSe_w_C9
3;CdTeSe_w_C8
3;CdTeSe_w_C7
3;CdTeSe_w_C6
3;CdTeSe_w_C4
3;CdTeSe_w_C3
3;CdTeSe_w_C20
3;CdTeSe_w_C2
3;CdTeSe_w_C19
3;CdTeSe_w_C18
3;CdTeSe_w_C17
3;CdTeSe_w_C16
3;CdTeSe_w_C15
3;CdTeSe_w_C14
3;CdTeSe_w_C11
3;CdTeSe_w_C10
3;CdTeSe_w_C1
3;CdTeSe_w_C0
3;CdSe_zb_zpr2
3;CdSe_w_zpr1
3;Caso8_E3_bottom
3;Caso21_E5
3;Can-all
3;Ca-Hf
3;CT_Metrics_UNet
3;CSEM_W_Fwd
3;CN_Comm
3;CIS3_mapa
3;CIS2_mapa
3;CIS1_mapa
3;CIS1_CFc
3;CHGvac
3;CD_FeNP
3;CD_DLIGs
3;CD_D300x
3;CD-Co
3;CD-2DMo
3;C60Eu_MD
3;C-passo1
3;C-Si
3;C-3ch3as-9
3;C-3ch3as-4
3;C-3ch3as-2
3;C-3ch3as-1
3;BromoP
3;BlackScholes
3;Bi2Se3_o
3;BTp_eq
3;BL+2e
3;BHP_H2
3;BHPLate2.3
3;BC-t5
3;BANDASsocAFMa-a-c0
3;Asdl
3;AsSCHNiMoS
3;AsS2DNi
3;Apo0_100
3;Apo-200-300
3;AniCoMoS
3;Alloy_2
3;AW-abl-spinup-5
3;AW-abl-precur-1inv
3;AFNO6min_LatinAmerica
3;AFMrelaxa0a0c-
3;AFMrelaxa0a0a0
3;AFMrelaxa-a-c0
3;AFMrelaxa-a-c+
3;AFMrelaxa+a+c0
3;AFMrelaxa+a+c-
3;ABC1415
3;ABA34
3;A2FPBnA
3;89N
3;808-pipi
3;7ped
3;7ep4
3;7ep0
3;6xbg+N-3
3;6xbg+N-2
3;6xbg+N-1
3;6xbg+4-3
3;6xbg+4-2
3;6xbg+4-1
3;6xbg+3-1
3;6xbg+12-3
3;6xbg+12-2
3;6xbg+12-1
3;6xbg+1-3
3;6xbg+1-2
3;6xbg+1-1
3;6k2y
3;6e27
3;5h78
3;5SBCeO2_polaron
3;5626_1_stackin
3;5626_0_stackin
3;4iy4
3;4hw5
3;4NP
3;42pospore2a
3;4-1
3;3nr1
3;3nbridgeB
3;3n8e
3;3mqm
3;3mfq2
3;3dnk
3;3c3s
3;363prodRES
3;363min2
3;363min1
3;3515_bnd
3;2yob
3;2x7-fm3
3;2x7-fm2
3;2qcw
3;2qcq
3;2nz7
3;2hupds
3;2hupdhollow
3;2hupdbridge
3;2hpuro
3;2f0mxene-ti3c2o2
3;2_benchmark_soraia
3;2DNiAn
3;2DAsmassMo
3;2533FL50
3;24sig9
3;24sig8
3;24sig7
3;24f96mxene-ti3c2o2-96
3;24-30
3;23
3;21POSpore6a
3;21POSpore2d
3;21POSpore-hexabare
3;21POSpore-4
3;200_300prot
3;1z0j
3;1xtg
3;1w6m
3;1tupdni
3;1tjc
3;1tdos
3;1t09
3;1pr9
3;1mk2
3;1itq
3;1hso
3;1hrk
3;1hep
3;1gfw
3;1OAN_Full
3;192
3;1735-pre
3;1628-M2Dec
3;1628-M2-new-2
3;1628-M2-0
3;150K
3;14_109_9
3;14_109_8
3;14_109_7
3;14_109_4
3;14_109_3
3;14_109_2
3;14_109_10
3;14_109_1
3;14_109_0
3;14_107_10
3;14_106_1
3;14_105_7
3;14_105_6
3;14_105_3
3;14_102_3
3;14_03_stackin
3;14_02_stackin
3;14_02
3;1314
3;12s-4tddft40-ti3c2o2
3;12ep20
3;12-4ds-opt-ti3c2o2
3;12-18
3;111_new_smb6
3;102prod4
3;101CrCUS_H2O
3;101CrCUS_EtSH
3;101CrCUS_DMS
3;101CrCUS_DES
3;101CrCUS_CO2_2
3;101CrCUS_C8_2
3;101CrCUS_C8_1
3;101CrCUS_C7_2
3;101CrCUS_C7_1
3;101CrCUS_C6_2
3;101CrCUS_C6_1
3;101CrCUS_C5_2
3;101CrCUS_C5_1
3;101CrCUS_2Prop
3;100_S3
3;100MoAni
3;100-n2b
3;1
3;0_10r3
3;057.02.5md.slurm
3;04-3.Und828
3;04-2.Und828
3;0.004bulk-smb6
3;-4_pos
3;+6_pos
2;zro2
2;zro
2;z-o
2;xacprod2
2;x0li1re2
2;x0li1re
2;wp1_1-4
2;wilcoxon_ch_hyp
2;wave_sHfTe2
2;wave_pHfTe2
2;wannier_step1
2;w-scf
2;vofC8std
2;vofC8low
2;vofC5dyn
2;vofC3std
2;vofC38low
2;vofC37low
2;vofC36low
2;vofC35low
2;vofC34low
2;vofC33low
2;vofC30low
2;vofC2sdyn
2;vofC29low
2;vofC28low
2;vofC27low
2;vofC26std
2;vofC25std
2;vofC24std
2;vofC23high
2;vofC21low
2;vofC20low
2;vofC1high
2;vofC19low
2;vofC16std
2;vofC16low
2;vofC15std
2;vofC15dyn
2;vofC14dyn
2;vof4-map65
2;vof4-map34
2;vof135
2;v-solo
2;uo2cit
2;umbrel4
2;umbre4_conti
2;uc_difU
2;uc-diel
2;u-co2
2;twopopore2b
2;twopopore-6
2;twonodes
2;tw_8000
2;trim
2;treintrainsemvdw
2;treintrainsemtask
2;treintrainsemd
2;treinPOSCARPMASS2
2;trein4pore
2;tree_nvt_R2
2;tree_nvt_R1
2;treat2
2;trainrefit
2;train_FTUNet-12min-03img-Lightning-QC
2;train_FTConvLSTM-12min-03img-Lightning-QC-ET35
2;train_ConvLSTM-12min-03img-Lightning-QC-dBZ
2;train_ConvLSTM-12min-03img-Lightning-QC-ET35
2;train_ConvLSTM-06min-06img-Lightning-QC
2;train_ConvLSTM-06min-03img-Lightning-QC
2;train.sh
2;ti3c2o2-88
2;ti3c2o2-80
2;ti3c2o2-72
2;ti3c2o2-64
2;ti3c2o2-56
2;ti3c2o2
2;tgs-vitseg
2;testuni8
2;testuni4
2;teste_zero
2;teste_suporte
2;teste_perpen_pd
2;teste_perp_s
2;teste_perp_ni
2;teste_perp_hollow
2;teste_perp_bridge
2;teste_pd
2;teste_dmapa
2;teste_NP3_NP4
2;teste_8
2;teste_6
2;teste_590
2;teste_585
2;teste_580
2;teste_575
2;teste_570
2;teste_565
2;teste_560
2;teste_555
2;teste_550
2;teste_545
2;teste_540
2;teste_535
2;teste_530
2;teste_472
2;teste_466
2;teste_465
2;teste_463
2;teste_458
2;teste_457
2;teste_453
2;teste_447
2;teste_445
2;teste_436
2;teste_434
2;teste_425
2;teste_417
2;teste_413
2;teste_4
2;teste_32
2;teste_30
2;teste_28
2;teste_26
2;teste_24
2;teste_22
2;teste_20
2;teste_2
2;teste_18
2;teste_16
2;teste_14
2;teste_12
2;teste_10
2;teste_01_gromacs+stmv+container_nvidia
2;teste32_teste
2;teste.sh
2;teste-suporte
2;teste-gpu1A
2;testaP1
2;test_fftw_intel
2;test_fftw_amd+tune
2;test_crp
2;testLLM--time=02:00:00
2;testLLM
2;tensorflow
2;tddft40-ti3c2o2
2;tcn-inpt-e
2;tcn-hillasdev
2;tar_sibyll_long
2;tar_compression_little
2;t2d-opt-ti3c2o2-48
2;t-amd
2;syn_nmr2
2;sym4Sopt-ti3c2o2
2;suporte_vasp
2;summarize_eigenvectors_cplx.x
2;subs-gny
2;subs-2gra
2;sub_test_unit.srm
2;sub_oneapi.23.2.srm
2;sub24
2;strl_5rr
2;steered
2;st2_nocl
2;srtu2amd
2;srtu1amd
2;srmfq
2;srm6
2;srm4
2;srm1
2;sp4_3
2;sp.C.x.tune
2;sp.C.x.simple
2;sp.B.x.simple
2;sp.B.x
2;sp-mz.E.x
2;sp-mz.D.x_ompi5_gcc
2;soma_horas_slurm
2;sol-ooh
2;software
2;socEuB6_NM
2;sno2-charges
2;smpl2_LG12
2;sisso_c001_m004
2;sisso_c001_m003
2;sisso_c001_m002
2;sig915
2;sig1515
2;sig1215
2;siesta-mxene-ti3c2o2
2;seq_teste_julio.sh
2;select
2;seg_freeze_v4
2;seg_freeze_adamw
2;seam_ai_gst3d_1data
2;sdumont2nd2001
2;script_bdesign4
2;script_bdesign3
2;scf_symmHfTe2_polymophousSOC
2;scf_slab210_smb6
2;scf_composito_2lmls
2;scfINT
2;scfINI
2;scfHfTe2_polymophous_SOC
2;scfFIN
2;scf21lno_lfo
2;scf-LaNiO3
2;scf-8oh
2;scSOC3CIO1LNOFM
2;scSOC3CIO1LNOAFM
2;scSOC1CIO1LNOFM
2;scSOC1CIO1LNOAFM
2;sc2CIO2LNOAFMC
2;sc2CIO2LNOAFMA
2;sc1LNOFM
2;sc1CIOFM
2;sam_resnet50_f3
2;sam_fl_f
2;sam_f7
2;sam_f6
2;sam_f5
2;sam_f4
2;sam_f2
2;sam_dinov2_parihaka_1
2;sam_dinov2_parihaka
2;sam_dinov2_f3_1
2;sam_dinov2_f3
2;sam_cpr_f2
2;sam_cpr_f
2;sam_cpr
2;sam2_v3_2
2;sam2_ft_2
2;sam2_finetuned
2;sam2_b
2;sam1_o
2;sam1_f
2;saltoMu
2;sa1b_1
2;sTb_dos
2;sGdNi2_DOS
2;sDy_DOS
2;s9.r9.srm
2;s9.r8.srm
2;s9.r7.srm
2;s9.r6.srm
2;s9.r5.srm
2;s9.r4.srm
2;s9.r3.srm
2;s9.r2.srm
2;s9.r1.srm
2;s9.r0.srm
2;s1P01low
2;s111-uio66_5
2;s111-uio66-mc
2;s100-uio66-mc_1
2;s100-uio66-mc3
2;s1
2;s0-A
2;s-li
2;s-2
2;s-1
2;rungepore6c
2;rungepore6b
2;rungepore6a
2;rungepore2b
2;rungepore2a
2;rungemonoa
2;rungelayer
2;runbipore6c
2;runbipore6b
2;runbipore6a
2;runbimonolayeroneposcar
2;runbilayervaspkit
2;runbilayertwoposcar
2;runbilayerchatgpt
2;run_matheus_b.sh
2;run_inference.py
2;run_eval_UNet-12min-03img-Lightning-QC
2;run_deepOnet_float32-normSigma.srm
2;run_deepOnet-predict_float32-transi2.srm
2;run_dde_pt_h100
2;run_cpu_all.sh
2;run_benchmark_stats
2;run_adv_piDeepOnet.srm
2;run_ADM5.sh
2;run_8_1
2;run_6_2
2;run_6_1
2;run_4_2
2;run_4_1
2;run_2_6
2;run_2_4
2;run_2_2
2;run_2_1
2;run_1_8
2;run_1_6
2;run_1_4
2;run_1_2
2;run_1_12
2;run_1_10
2;run_1_1
2;run_12_1
2;run_10_1
2;run5_2
2;run2_3
2;run2_2
2;run1
2;rs221-HfTe2
2;rot_3x7
2;rosetta_scripts
2;rocmtu2c
2;rocmtu2b
2;rocmtu2a
2;rocmtu1f
2;rocmtu1b
2;rocmtu1a
2;rocmli2b
2;rocmli2a
2;rocmli1c
2;rocmli1b
2;rocmli1a
2;rocmbu2c
2;rocmbu2b
2;rocmbu2a
2;rocmbu1c
2;rocmbu1b
2;rocmbu1a
2;rocm-smi
2;rn50_f1
2;rmmtu1
2;rmmli1
2;rmmbu2a
2;rmfqmd3
2;rmfqmd2
2;rmfmd3
2;rlx_MoS
2;rlx22lno_lfo
2;rlx-02graphene
2;rlx-02grafeno
2;rfdiff_setup
2;rfdiff_motif
2;revpbe-350
2;rerunteste_DGSH
2;rerunframe_racGSH
2;rerun_no_water_ace2
2;rerun_Ldamn_pt2
2;rerun2_DGSH
2;rep5nvt
2;rep4md43
2;relaxation
2;relaxa0a0c-
2;relaxa0a0a0
2;relaxa-a-c0
2;relaxa-a-c+
2;relaxa+a+c0
2;relaxa+a+c-
2;relaxa+a+c+
2;relax_slab110_smb6
2;relaxSOC2CIO2LNOAFMG
2;relaxSOC2CIO2LNOAFMC
2;relaxSOC2CIO2LNOAFMA
2;relaxSOC1CIO3LNOGAFM
2;relaxSOC1CIO3LNOCAFM
2;relaxSOC1CIO3LNOAFMG
2;relaxSOC1CIO3LNOAFMC
2;relaxSOC1CIO3LNOAFMAdown
2;relaxSOC1CIO1LNOFM
2;relaxHfTe2_polymophousSOC
2;relax1CIOFM
2;rel_slab111_smb6
2;redo_locpot_Gr_CIPS
2;re_LSIGE
2;re_DSIGE
2;rdritu1a
2;rdribu2a
2;r_1234
2;rT0rfp0_1
2;r6_70_80
2;r6_60_70
2;r6_50_60
2;r6_40_50
2;r6_20_30
2;r6_10_20
2;r6_0_10
2;r5_1020prodrest
2;r5_1020prod4
2;r5_1020prod3
2;r5_1020prod2
2;r540_50
2;r520_30
2;r50_10
2;r40_10
2;r3_1020prod4
2;r3_100_110
2;r2_md1
2;r2_70_80
2;r2_102prod5
2;r2_100_110
2;r230_40
2;r220_30
2;r1_md_7
2;r1_md_3
2;r1_100_150
2;r1_0-10
2;r-2cf3
2;qfi_150
2;qe_relax_snO2
2;qe_relax_cpu
2;qe_pani_1gpu
2;qe-container
2;qe+pani+cpu
2;qe+ausurf+container-nvidia_gh200
2;q2r.x
2;pyro_dock
2;pseudoAFMrelaxa-b-c+
2;pseudoAFMrelaxa-b+c+
2;pseudoAFMrelaxa-a-c-
2;proton_03
2;proton_02
2;proton_01
2;protFUN9
2;protFUN8
2;protFUN7
2;protFUN10
2;prot
2;prod3
2;ppMSM16
2;post_scf
2;positions_AuNP+dip
2;polaron4.5
2;polaron4
2;polaron3
2;polaron2
2;poisson3d_py_shell
2;poisson3d_final
2;poisson3d
2;poisson2
2;pmemd.MPI
2;piriOH-H2O-fin-hyb
2;piriOH-H2O-f2
2;piri2H2O_3rd
2;piri2H2O-comb-dft
2;ping
2;ping
2;phx_2
2;phs00
2;phonorelax
2;phonophononsdft
2;ph_G_67
2;ph_G_34
2;petsc_hello_c
2;perps
2;perpni
2;perphollow
2;perpeni
2;perpeA
2;perpbridge
2;perl
2;pcoretmfit
2;pcan
2;pca_dominioN
2;pca_Ndomain_cpu
2;paraview
2;paq9
2;paq8_dev
2;paq11
2;paq10
2;paperSS_X00-unetX2_CV=Pull-R1S5FCV_input=subset07_Classes=3-TH=0.02_ROI=FP-PPad_pacman
2;paperSS_202-bilstm-tdhead_CV=Pull-R1S5FCV_input_subset11_Class2=ROI=FP-ZPad_pacman
